,Product URL,Producy Name,Producy Price,Rating,Number of Reviews
61,https://www.amazon.in//WILD-MODA-Womens-Shoulder-Turquoise/dp/B099PLT91X/ref=sr_1_50?crid=2M096C61O4MLT&keywords=bags&qid=1675415103&sprefix=ba%2Caps%2C283&sr=8-50,"WILD MODA Women's Shoulder Bag, Set of 1",₹849,4.3,"3,316"
62,https://www.amazon.in//Step-Backpack-Small-Water-Repellant/dp/B088XG77KN/ref=sr_1_51?crid=2M096C61O4MLT&keywords=bags&qid=1675415103&sprefix=ba%2Caps%2C283&sr=8-51,"Mi Step Out 12 L Mini Backpack (Small Size, Red, Water Repellant)",₹249,4.1,"7,630"
63,https://www.amazon.in//POLESTAR-Vintage-Laptop-Backpack-bagpack/dp/B081GSQ9D9/ref=sr_1_52?crid=2M096C61O4MLT&keywords=bags&qid=1675415103&sprefix=ba%2Caps%2C283&sr=8-52,"POLESTAR Vintage 15.6 inch 32 LTR Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Backpack , Water Resistant and Light Weight, 1 year Warranty",₹549,3.9,"8,344"
64,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo1MTQ1MTc3NzM2MjczNDA4OjE2NzU0MTUxMDM6c3BfYnRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_53_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415103%26sprefix%3Dba%252Caps%252C283%26sr%3D8-53-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L","₹1,196",4.2,"2,166"
65,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo1MTQ1MTc3NzM2MjczNDA4OjE2NzU0MTUxMDM6c3BfYnRmOjIwMDk3Nzk2NjI5NDk4OjowOjo&url=%2FEUME-Virgo-29Ltr-Laptop-Backpack%2Fdp%2FB08R563J3T%2Fref%3Dsr_1_54_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415103%26sprefix%3Dba%252Caps%252C283%26sr%3D8-54-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,EUME Virgo Polyester 29Ltr Laptop Backpack for Men & Women - Yellow Series,"₹1,448",4.2,495
66,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4NjcxNjIyNTgwMjIwOTQyOjE2NzU0MTUxMDY6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_49_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415106%26sprefix%3Dba%252Caps%252C283%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",₹998,3.9,684
67,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4NjcxNjIyNTgwMjIwOTQyOjE2NzU0MTUxMDY6c3BfYXRmX25leHQ6MjAwODIzOTcyMTM4OTg6OjA6Og&url=%2FNORTH-ZONE-backpack-INVALID-DATA_grey%2Fdp%2FB0BH8S9QGH%2Fref%3Dsr_1_50_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415106%26sprefix%3Dba%252Caps%252C283%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,NORTH ZONE 30 ltrs ( Cms) backpack(INVALID DATA_grey),₹599,3.7,33
68,https://www.amazon.in//Bennett-15-6-inch-College-Repellent-Backpack/dp/B09WZKHSDR/ref=sr_1_51?crid=2M096C61O4MLT&keywords=bags&qid=1675415106&sprefix=ba%2Caps%2C283&sr=8-51,"Bennett Casual Laptop Bag school bags for boys girls 15.6-inch, 25 LTR Office & College bags for mens Water Repellent Backpack for Men & Women (GREY)",₹512,4.0,348
69,https://www.amazon.in//Capacity-Cosmetic-Portable-Cosmetics-Organizer/dp/B0BR123Z9J/ref=sr_1_52?crid=2M096C61O4MLT&keywords=bags&qid=1675415106&sprefix=ba%2Caps%2C283&sr=8-52,"ZANIC'S Large Capacity Cosmetic Travel Bag, Women's Makeup Travel Bag Portable Leather Cosmetics Bag, Makeup Storage Bags with Handle and Divider, Wide Opening Cosmetic/Makeup Organizer Bags (Pink)",₹787,4.4,26
70,https://www.amazon.in//Dell-Pro-Slim-Backpack-15/dp/B07PMQTB6T/ref=sr_1_53?crid=2M096C61O4MLT&keywords=bags&qid=1675415106&sprefix=ba%2Caps%2C283&sr=8-53,"Dell Pro Slim Backpack 15 - PO1520PS - Fits Most laptops up to 38.1 cm (15 inches, Black)","₹1,599",4.4,373
71,https://www.amazon.in//Lino-Perros-Womens-Tote-Pink/dp/B07JN9G66H/ref=sr_1_54?crid=2M096C61O4MLT&keywords=bags&qid=1675415106&sprefix=ba%2Caps%2C283&sr=8-54,Lino Perros leatherette Tote Bag,"₹1,089",4.3,"2,533"
72,https://www.amazon.in//Half-Moon-Spacious-Backpack-Compartment/dp/B0BLVQ9NTD/ref=sr_1_55?crid=2M096C61O4MLT&keywords=bags&qid=1675415106&sprefix=ba%2Caps%2C283&sr=8-55,Half Moon Strike 35L Unisex Spacious School/ Laptop/ College/ Office Travel Backpack Bag for Men Women Boys & Girls with 15.6 inch Padded Laptop Compartment & Multiple Pockets,₹699,3.6,44
73,https://www.amazon.in//Nivia-Deflate-5180BK-Polyester-Round/dp/B07222KX3S/ref=sr_1_56?crid=2M096C61O4MLT&keywords=bags&qid=1675415106&sprefix=ba%2Caps%2C283&sr=8-56,NIVIA Deflate Round 01 Polyester Gym Bag/Unisex Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Carry Gym Accessories/Fitness Bag/Sports &Travel Bag/Gym kit Bag,₹422,4.2,"7,166"
74,https://www.amazon.in//Red-Lemon-Backpack-Multifunctional-Charcoal/dp/B0BGSV19KZ/ref=sr_1_57?crid=2M096C61O4MLT&keywords=bags&qid=1675415106&sprefix=ba%2Caps%2C283&sr=8-57,Red Lemon Swiss Cut Design Medium 26 L Laptop Backpack Outdoor Backpack fits 15.6 inch Multifunctional Laptop Bag Backpack for Men and Women with USB port Anti Theft Travel Backpack,"₹1,899",4.4,426
75,https://www.amazon.in//Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y3KCN32/ref=sr_1_58?crid=2M096C61O4MLT&keywords=bags&qid=1675415106&sprefix=ba%2Caps%2C283&sr=8-58,"Tabelito® Casual Laptop Bag 15.6-inch(39.6cm), 25 LTR Water Repellent Backpack Office College School Business Travel Bags for Men Women Boys & Girls (Blue)",₹549,4.2,"1,499"
76,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4NjcxNjIyNTgwMjIwOTQyOjE2NzU0MTUxMDY6c3BfbXRmOjIwMTE0NjA4MDA4Mzk4OjowOjo&url=%2FVOKAN-Laptop-Backpack-Charging-Resistant%2Fdp%2FB0BQ3ND145%2Fref%3Dsr_1_59_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415106%26sprefix%3Dba%252Caps%252C283%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"VOKAN Laptop Backpack bag men With USB Charging Port, Water Resistant 30L (Black)",₹699,NA,NA
77,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4NjcxNjIyNTgwMjIwOTQyOjE2NzU0MTUxMDY6c3BfbXRmOjIwMTE1NDYwNjg3MDk4OjowOjo&url=%2FAmazon-Basics-Modern-Lightweight-Backpack%2Fdp%2FB09W4ZPP3D%2Fref%3Dsr_1_60_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415106%26sprefix%3Dba%252Caps%252C283%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Amazon Basics - Laptop Backpack/Casual Backpack/College Bag for 15.6-inch Laptop, Water-Resistant, Lightweight, Sleek and Modern Design","₹1,209",1.0,1
78,https://www.amazon.in//Baggit-Autumn-Winter-Leather-Womens-Handbag/dp/B08SCDTRKP/ref=sr_1_61?crid=2M096C61O4MLT&keywords=bags&qid=1675415106&sprefix=ba%2Caps%2C283&sr=8-61,Baggit Women Hobo Handbag (ROSE),₹595,4.2,177
79,https://www.amazon.in//Wesley-Briefcase-Professional-Messenger-Resistant/dp/B08K7PN23C/ref=sr_1_62?crid=2M096C61O4MLT&keywords=bags&qid=1675415106&sprefix=ba%2Caps%2C283&sr=8-62,Wesley Xenon Laptop Bag,₹498,4.0,"1,064"
80,https://www.amazon.in//Shalimar-Capacity-Travel-Storage-Duffel/dp/B09TPHFMX7/ref=sr_1_63?crid=2M096C61O4MLT&keywords=bags&qid=1675415106&sprefix=ba%2Caps%2C283&sr=8-63,"SHALIMAR large capacity Travel bag / Storage bag / Move-in bags/ Duffel Bag - Strong, Durable , Foldable and Water Resistant ( Pack of 1 ) ( Blue )",₹247,4.1,270
81,https://www.amazon.in//PETRICE-Multifunctional-Travel-Makeup-Organiser/dp/B07W22LC2D/ref=sr_1_64?crid=2M096C61O4MLT&keywords=bags&qid=1675415106&sprefix=ba%2Caps%2C283&sr=8-64,PETRICE Multifunctional Travel Bag Extra Large Makeup Organiser with Hook (Navy Blue),₹499,4.2,"1,772"
82,https://www.amazon.in//Classic-Leather-Laptop-Backpack-LBPCLSLTH1901/dp/B07G4CYC74/ref=sr_1_65?crid=2M096C61O4MLT&keywords=bags&qid=1675415106&sprefix=ba%2Caps%2C283&sr=8-65,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Tan,₹999,4.4,"2,268"
83,https://www.amazon.in//AUXTER-BLACKY-Duffel-Emboss-Black/dp/B07F2H25NP/ref=sr_1_66?crid=2M096C61O4MLT&keywords=bags&qid=1675415106&sprefix=ba%2Caps%2C283&sr=8-66,Auxter Faux Leather 23 Cms Duffle Bag(Aux_Gb_Le_Black -Se__0521_Black),₹376,4.3,"8,801"
84,https://www.amazon.in//Amazon-Brand-Womens-Sling-Mustard/dp/B07XBZR7SR/ref=sr_1_67?crid=2M096C61O4MLT&keywords=bags&qid=1675415106&sprefix=ba%2Caps%2C283&sr=8-67,Amazon Brand - Eden & Ivy Women's Sling Bag,₹599,4.1,559
85,https://www.amazon.in//HP-Lightweight-300-Grey-Backpack/dp/B08CY44PVD/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1675415106&sprefix=ba%2Caps%2C283&sr=8-68,HP Lightweight 300 Grey Laptops Backpack with Crafted Cable Pass Through and Padded Shoulder Straps,"₹1,002",4.1,67
86,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4NjcxNjIyNTgwMjIwOTQyOjE2NzU0MTUxMDY6c3BfYnRmOjIwMDM4MDA2MTg3Nzk4OjowOjo&url=%2FBackpack-Charging-Waterproof-Material-Capacity%2Fdp%2FB09MFWNY2C%2Fref%3Dsr_1_69_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415106%26sprefix%3Dba%252Caps%252C283%26sr%3D8-69-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Northzone Boy's & Girl's Waterproof Material 34 Litres Sport School College Laptop Backpack With USB Charging - Laptop size upto 15.6 inches Capacity - upto 35 Ltrs ( Black),₹712,3.8,62
87,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4NjcxNjIyNTgwMjIwOTQyOjE2NzU0MTUxMDY6c3BfYnRmOjIwMDk2MTMzNzM1MTk4OjowOjo&url=%2FGoHustle-Business-Class-Convertible-Waterproof%2Fdp%2FB0BM99GZ2K%2Fref%3Dsr_1_70_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415106%26sprefix%3Dba%252Caps%252C283%26sr%3D8-70-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"GoHustle Business Class Convertible Laptop Backpack Bag | Waterproof Raincover | 30L, Upto 17 inch laptop bag, Keyholder & Organizer, Black Color","₹1,650",4.0,7
88,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo0NjY1NDIyOTgyMDY1MzY4OjE2NzU0MTUxMDk6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_65_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415109%26sprefix%3Dba%252Caps%252C283%26sr%3D8-65-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",₹998,3.9,684
89,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo0NjY1NDIyOTgyMDY1MzY4OjE2NzU0MTUxMDk6c3BfYXRmX25leHQ6MjAwODIzOTcyMTM4OTg6OjA6Og&url=%2FNORTH-ZONE-backpack-INVALID-DATA_grey%2Fdp%2FB0BH8S9QGH%2Fref%3Dsr_1_66_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415109%26sprefix%3Dba%252Caps%252C283%26sr%3D8-66-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,NORTH ZONE 30 ltrs ( Cms) backpack(INVALID DATA_grey),₹599,3.7,33
90,https://www.amazon.in//Red-Lemon-Backpack-Multifunctional-Charcoal/dp/B0BGSV19KZ/ref=sr_1_67?crid=2M096C61O4MLT&keywords=bags&qid=1675415109&sprefix=ba%2Caps%2C283&sr=8-67,Red Lemon Swiss Cut Design Medium 26 L Laptop Backpack Outdoor Backpack fits 15.6 inch Multifunctional Laptop Bag Backpack for Men and Women with USB port Anti Theft Travel Backpack,"₹1,899",4.4,426
91,https://www.amazon.in//Amazon-Brand-Womens-Sling-Mustard/dp/B07XBZR7SR/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1675415109&sprefix=ba%2Caps%2C283&sr=8-68,Amazon Brand - Eden & Ivy Women's Sling Bag,₹599,4.1,559
92,https://www.amazon.in//Tabelito-Office-Laptop-Briefcase-Women/dp/B08FKXCJNQ/ref=sr_1_69?crid=2M096C61O4MLT&keywords=bags&qid=1675415109&sprefix=ba%2Caps%2C283&sr=8-69,Tabelito® Laptop Bag For Men and women Briefcase 15.6 Inch (39.6 cm) Messenger Side Shoulder Travel bags for mens Water Resistant gifts office bag for men,₹549,4.0,"2,371"
93,https://www.amazon.in//Motherly-Stylish-Babies-Diaper-Mothers/dp/B07DMKJJB4/ref=sr_1_70?crid=2M096C61O4MLT&keywords=bags&qid=1675415109&sprefix=ba%2Caps%2C283&sr=8-70,motherly 25 ltrs (25 Cms) backpack(5860_grey),"₹1,716",4.6,"5,401"
94,https://www.amazon.in//BennettTM-Mystic-Shoulder-Messenger-Repellent/dp/B09321GJXZ/ref=sr_1_71?crid=2M096C61O4MLT&keywords=bags&qid=1675415109&sprefix=ba%2Caps%2C283&sr=8-71,Bennett™ Mystic 15.6 inch (39.6cm) Laptop Briefcase Shoulder Sling Office Business Professional Travel Messenger Bag for Men and Women Water Repellent Formal Executive Bags (Grey) 6 Months Warranty,₹512,4.1,"4,860"
95,https://www.amazon.in//Nivia-5183-Polyester-Duffle-Medium/dp/B071KNXQ7Y/ref=sr_1_72?crid=2M096C61O4MLT&keywords=bags&qid=1675415109&sprefix=ba%2Caps%2C283&sr=8-72,NIVIA Beast Gym Bag-4 Polyester/Unisex Gym Bags/Shoulder Bag for Men & Women with Separate Shoes Compartment/Carry Gym Accessories/Fitness Bag/Sports & Travel Bag/Sports Kit (Black),₹529,4.2,"3,669"
96,https://www.amazon.in//HP-Lightweight-100-Black-Backpack/dp/B08CY1YXCK/ref=sr_1_73?crid=2M096C61O4MLT&keywords=bags&qid=1675415109&sprefix=ba%2Caps%2C283&sr=8-73,HP 100 Lightweight Backpack for 15.6-inch Laptop with Elastic and Padded Shoulder Straps (Black),₹899,4.0,516
97,https://www.amazon.in//ZIPLINE-Polyester-Backpack-Children-Daypack/dp/B07XVMR33Q/ref=sr_1_74?crid=2M096C61O4MLT&keywords=bags&qid=1675415109&sprefix=ba%2Caps%2C283&sr=8-74,ZIPLINE Unisex Casual Polyester 36 L Backpack School Bag Women Men Boys Girls Children Daypack College Bag Book School Sports Bag Weekend Bag,₹843,4.0,"4,940"
98,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo0NjY1NDIyOTgyMDY1MzY4OjE2NzU0MTUxMDk6c3BfbXRmOjIwMTE0NjA4MDA4Mzk4OjowOjo&url=%2FVOKAN-Laptop-Backpack-Charging-Resistant%2Fdp%2FB0BQ3ND145%2Fref%3Dsr_1_75_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415109%26sprefix%3Dba%252Caps%252C283%26sr%3D8-75-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"VOKAN Laptop Backpack bag men With USB Charging Port, Water Resistant 30L (Black)",₹699,NA,NA
99,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo0NjY1NDIyOTgyMDY1MzY4OjE2NzU0MTUxMDk6c3BfbXRmOjIwMTE0NjA4MDA3NDk4OjowOjo&url=%2FVOKAN-Laptop-Backpack-Charging-Resistant%2Fdp%2FB0BQJLHLXZ%2Fref%3Dsr_1_76_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415109%26sprefix%3Dba%252Caps%252C283%26sr%3D8-76-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"VOKAN Laptop Backpack bag men With USB Charging Port, Water Resistant 30L (Red)",₹699,5.0,1
100,https://www.amazon.in//Chic-Buddy-Waterproof-Swimsuits-Toiletries/dp/B09KSBHC18/ref=sr_1_77?crid=2M096C61O4MLT&keywords=bags&qid=1675415109&sprefix=ba%2Caps%2C283&sr=8-77,"Chic Buddy Waterproof Wet Bag, Washable, Reusable for Travel, Beach, Pool, Stroller, Diapers, Dirty Gym Clothes, Wet Swimsuits, Toiletries",₹299,4.5,256
101,https://www.amazon.in//Lunars-Travel-Laptop-Bag-compartments/dp/B08NHL52MK/ref=sr_1_78?crid=2M096C61O4MLT&keywords=bags&qid=1675415109&sprefix=ba%2Caps%2C283&sr=8-78,"Lunar's Unisex 50L Water Resistant Office/Travel/Business Laptop Backpack, Bag for up to 17.3 inch Laptop/MacBook with rain Cover and 2 Large compartments","₹1,199",4.0,"2,428"
102,https://www.amazon.in//Pigeon-Breast-Milk-Storage-Pieces/dp/B01M5DGMZ9/ref=sr_1_79?crid=2M096C61O4MLT&keywords=bags&qid=1675415109&sprefix=ba%2Caps%2C283&sr=8-79,"Pigeon Breast Milk Storage Bag,Secure Seal & easy Storage,Hygienic Breast Milk Storage,Leak Proof,Zipper Zeal Breast Milk Storage,5 pcs",₹115,4.3,442
103,https://www.amazon.in//Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17225/dp/B075Y72PHZ/ref=sr_1_80?crid=2M096C61O4MLT&keywords=bags&qid=1675415109&sprefix=ba%2Caps%2C283&sr=8-80,Lenovo Casual Laptop Backpack B210 15.6-inch(39.6cm) Water Repellent Black,"₹1,011",4.2,"53,054"
104,https://www.amazon.in//Gear-Vintage2-Leather-Backpack-LBPVG2LTH1901/dp/B07G4F3758/ref=sr_1_81?crid=2M096C61O4MLT&keywords=bags&qid=1675415109&sprefix=ba%2Caps%2C283&sr=8-81,Gear Vintage2 Anti Theft Faux Leather 18 cms Tan Laptop Backpack,"₹1,049",4.4,"1,404"
105,https://www.amazon.in//Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17227/dp/B075Y6SRMG/ref=sr_1_82?crid=2M096C61O4MLT&keywords=bags&qid=1675415109&sprefix=ba%2Caps%2C283&sr=8-82,Lenovo Casual Laptop Backpack B210 39.62 cm (15.6) -inch Water Repellent Grey,"₹1,008",4.2,"53,054"
106,https://www.amazon.in//COSMUS-Multipurpose-Backpack-Bag-compartment/dp/B078JVT384/ref=sr_1_83?crid=2M096C61O4MLT&keywords=bags&qid=1675415109&sprefix=ba%2Caps%2C283&sr=8-83,"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L","₹1,196",4.2,"2,166"
107,https://www.amazon.in//Wildcraft-Turnaround-Polyester-Laptop-8903340000000/dp/B012D4QWES/ref=sr_1_84?crid=2M096C61O4MLT&keywords=bags&qid=1675415109&sprefix=ba%2Caps%2C283&sr=8-84,Wildcraft Turnaround Polyester 14 inch 27 Ltrs Blue Laptop Bag (8903340000000),"₹1,695",4.3,"3,184"
108,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo0NjY1NDIyOTgyMDY1MzY4OjE2NzU0MTUxMDk6c3BfYnRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_85_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415109%26sprefix%3Dba%252Caps%252C283%26sr%3D8-85-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L","₹1,196",4.2,"2,166"
109,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo0NjY1NDIyOTgyMDY1MzY4OjE2NzU0MTUxMDk6c3BfYnRmOjIwMDk3Nzk2NjI5NDk4OjowOjo&url=%2FEUME-Virgo-29Ltr-Laptop-Backpack%2Fdp%2FB08R563J3T%2Fref%3Dsr_1_86_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415109%26sprefix%3Dba%252Caps%252C283%26sr%3D8-86-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,EUME Virgo Polyester 29Ltr Laptop Backpack for Men & Women - Yellow Series,"₹1,448",4.2,495
110,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTozNDcxMzAzMTc4MjEwMTI2OjE2NzU0MTUxMTI6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_81_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415112%26sprefix%3Dba%252Caps%252C283%26sr%3D8-81-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",₹998,3.9,684
111,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTozNDcxMzAzMTc4MjEwMTI2OjE2NzU0MTUxMTI6c3BfYXRmX25leHQ6MjAwODIzOTcyMTM4OTg6OjA6Og&url=%2FNORTH-ZONE-backpack-INVALID-DATA_grey%2Fdp%2FB0BH8S9QGH%2Fref%3Dsr_1_82_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415112%26sprefix%3Dba%252Caps%252C283%26sr%3D8-82-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,NORTH ZONE 30 ltrs ( Cms) backpack(INVALID DATA_grey),₹599,3.7,33
112,https://www.amazon.in//Wildcraft-Turnaround-Polyester-Laptop-8903340000000/dp/B012D4QWES/ref=sr_1_83?crid=2M096C61O4MLT&keywords=bags&qid=1675415112&sprefix=ba%2Caps%2C283&sr=8-83,Wildcraft Turnaround Polyester 14 inch 27 Ltrs Blue Laptop Bag (8903340000000),"₹1,695",4.3,"3,184"
113,https://www.amazon.in//Lenovo-15-6-Inches-Everyday-Backpack/dp/B08R7RPVJF/ref=sr_1_84?crid=2M096C61O4MLT&keywords=bags&qid=1675415112&sprefix=ba%2Caps%2C283&sr=8-84,Lenovo Slim Everyday Backpack,₹839,4.4,"2,631"
114,https://www.amazon.in//Nivia-6853BKGR-Polyester-Black-Grey/dp/B07NLB6FRS/ref=sr_1_85?crid=2M096C61O4MLT&keywords=bags&qid=1675415112&sprefix=ba%2Caps%2C283&sr=8-85,NIVIA Basic Duffle Polyester Bag/ Gym Bags/ Adjustable Shoulder Bag for Men/ Duffle Gym Bags for Men/ Fitness Bag/ Carry Bags/ Sports & Travel Bag/ Sports Kit/ Duffle Bags Travel (Black/Grey),₹245,3.9,329
115,https://www.amazon.in//HP-Lightweight-100-Black-Backpack/dp/B08CY1YXCK/ref=sr_1_86?crid=2M096C61O4MLT&keywords=bags&qid=1675415112&sprefix=ba%2Caps%2C283&sr=8-86,HP 100 Lightweight Backpack for 15.6-inch Laptop with Elastic and Padded Shoulder Straps (Black),₹899,4.0,516
116,https://www.amazon.in//Alifiya-Polyester-MacBook-Charger-Grey_L26/dp/B09GP79C4C/ref=sr_1_87?crid=2M096C61O4MLT&keywords=bags&qid=1675415112&sprefix=ba%2Caps%2C283&sr=8-87,Alifiya Polyester MacBook Laptop Sleeve Bag 16 Inch with Charger Pouch (Grey_L26),₹384,4.2,90
117,https://www.amazon.in//F-Gear-Tycoon-Laptop-Backpack/dp/B071XJ6XV5/ref=sr_1_88?crid=2M096C61O4MLT&keywords=bags&qid=1675415112&sprefix=ba%2Caps%2C283&sr=8-88,F Gear Tycoon 27 Liters Laptop Backpack Sch Bag(Black),"₹1,168",4.4,202
118,https://www.amazon.in//Gear-Beige-Casual-Backpack-BKPTRMP520522/dp/B00VWM11HQ/ref=sr_1_89?crid=2M096C61O4MLT&keywords=bags&qid=1675415112&sprefix=ba%2Caps%2C283&sr=8-89,Gear Triumph 26L Water Resistant School Bag//Backpack/College Bag for Men/Women - Navy Blue,₹799,4.2,"5,375"
119,https://www.amazon.in//Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y5S6C2P/ref=sr_1_90?crid=2M096C61O4MLT&keywords=bags&qid=1675415112&sprefix=ba%2Caps%2C283&sr=8-90,"Tabelito® Casual Laptop Bag 15.6inch (39.6 cm) , 25 LTR Office College School Bags Business Travel Backpack for Men Women Water Resistant Bags(BLACK)",₹549,4.2,"1,499"
120,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTozNDcxMzAzMTc4MjEwMTI2OjE2NzU0MTUxMTI6c3BfbXRmOjIwMTE0NjA4MDA4Mzk4OjowOjo&url=%2FVOKAN-Laptop-Backpack-Charging-Resistant%2Fdp%2FB0BQ3ND145%2Fref%3Dsr_1_91_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415112%26sprefix%3Dba%252Caps%252C283%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"VOKAN Laptop Backpack bag men With USB Charging Port, Water Resistant 30L (Black)",₹699,NA,NA
