,Product URL,Producy Name,Producy Price,Rating,Number of Reviews
56,https://www.amazon.in//POLESTAR-Vintage-Laptop-Backpack-bagpack/dp/B081GSQ9D9/ref=sr_1_45?crid=2M096C61O4MLT&keywords=bags&qid=1675415393&sprefix=ba%2Caps%2C283&sr=8-45,"POLESTAR Vintage 15.6 inch 32 LTR Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Backpack , Water Resistant and Light Weight, 1 year Warranty",₹549,3.9,"(8,344)"
57,https://www.amazon.in//Storage-Disposable-Freezer-Feeding-Transparent/dp/B099ZVTNCP/ref=sr_1_46?crid=2M096C61O4MLT&keywords=bags&qid=1675415393&sprefix=ba%2Caps%2C283&sr=8-46,"LuvLap Baby Breast Milk Storage Bags (Pack of 50), BPA Free Disposable Milk Freezer Bags for Breast Feeding, Transparent",₹549,4.3,(516)
58,https://www.amazon.in//SAFARI-Ltrs-Casual-Backpack-DAYPACKNEO15CBSEB/dp/B07Q7CNPMV/ref=sr_1_47?crid=2M096C61O4MLT&keywords=bags&qid=1675415393&sprefix=ba%2Caps%2C283&sr=8-47,SAFARI 15 Ltrs Sea Blue Casual/School/College Backpack (DAYPACKNEO15CBSEB),₹299,4.0,"(17,773)"
59,https://www.amazon.in//Genie-Glitter-Backpack-Women-compartments/dp/B097JHQH13/ref=sr_1_48?crid=2M096C61O4MLT&keywords=bags&qid=1675415393&sprefix=ba%2Caps%2C283&sr=8-48,"Genie Glitter Backpack for Women - 3 compartments, Laptop Bags for Girls, Stylish and Trendy College Backpacks for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose.","₹1,099",4.3,(300)
60,https://www.amazon.in//Step-Backpack-Small-Water-Repellant/dp/B088XG77KN/ref=sr_1_49?crid=2M096C61O4MLT&keywords=bags&qid=1675415393&sprefix=ba%2Caps%2C283&sr=8-49,"Mi Step Out 12 L Mini Backpack (Small Size, Red, Water Repellant)",₹249,4.1,"(7,630)"
61,https://www.amazon.in//AirCase-C34-Laptop-Backpack-Women/dp/B07QL8633G/ref=sr_1_50?crid=2M096C61O4MLT&keywords=bags&qid=1675415393&sprefix=ba%2Caps%2C283&sr=8-50,"AirCase Laptop Bag Backpack Case Pouch for Laptop Backpack for Men & Women,Premium Vegan Leather",₹999,4.0,(961)
62,https://www.amazon.in//Bennett-15-6-inch-College-Repellent-Backpack/dp/B09WZHX3B1/ref=sr_1_51?crid=2M096C61O4MLT&keywords=bags&qid=1675415393&sprefix=ba%2Caps%2C283&sr=8-51,"Bennett Casual Laptop Bag school bags for boys girls 15.6-inch, 25 LTR Office & College bags for mens Water Repellent Backpack for Men & Women (Black)",₹512,4.0,(348)
63,https://www.amazon.in//Boldfit-Travel-Accessories-Purse-Mobile/dp/B0BJZQ3ZR9/ref=sr_1_52?crid=2M096C61O4MLT&keywords=bags&qid=1675415393&sprefix=ba%2Caps%2C283&sr=8-52,Boldfit Waist Bag for Men Travel Bag for Men Chest Bag for Men Travel Fanny Pack for Men Waist Bag for Women Side Bag for Men Travel Accessories / Pouch / Hand Purse. Mobile Bag / Money Bag - Black,₹399,4.9,(275)
64,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo1NzIwMDAxMDY0NDE0NTI3OjE2NzU0MTUzOTM6c3BfYnRmOjIwMTA3NTk1NzIyMzk4OjowOjo&url=%2FHEROZ-Backpack-Resistant-Durable-Notebook%2Fdp%2FB08BYQZYYC%2Fref%3Dsr_1_53_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415393%26sprefix%3Dba%252Caps%252C283%26sr%3D8-53-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Navy Blue & Sky Blue),"₹1,424",4.3,"(7,643)"
65,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo1NzIwMDAxMDY0NDE0NTI3OjE2NzU0MTUzOTM6c3BfYnRmOjIwMDIxMTk5MDEwODA2OjowOjo&url=%2FCOSMUS-Polyester-Black-Laptop-Backpack%2Fdp%2FB01FU4B9JG%2Fref%3Dsr_1_54_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415393%26sprefix%3Dba%252Caps%252C283%26sr%3D8-54-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Cosmus Darwin 29 litres Office Backpack - Sleek Everyday use Backpack - Black,"₹1,159",4.3,"(9,844)"
66,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTozMzU5NzMyMzAyNTIwNDEwOjE2NzU0MTUzOTk6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_49_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415399%26sprefix%3Dba%252Caps%252C283%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",₹998,3.9,684
67,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTozMzU5NzMyMzAyNTIwNDEwOjE2NzU0MTUzOTk6c3BfYXRmX25leHQ6MjAwODIzOTcyMTM4OTg6OjA6Og&url=%2FNORTH-ZONE-backpack-INVALID-DATA_grey%2Fdp%2FB0BH8S9QGH%2Fref%3Dsr_1_50_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415399%26sprefix%3Dba%252Caps%252C283%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,NORTH ZONE 30 ltrs ( Cms) backpack(INVALID DATA_grey),₹599,3.7,33
68,https://www.amazon.in//AirCase-C34-Laptop-Backpack-Women/dp/B07QL8633G/ref=sr_1_51?crid=2M096C61O4MLT&keywords=bags&qid=1675415399&sprefix=ba%2Caps%2C283&sr=8-51,"AirCase Laptop Bag Backpack Case Pouch for Laptop Backpack for Men & Women,Premium Vegan Leather",₹999,4.0,961
69,https://www.amazon.in//Bennett-15-6-inch-College-Repellent-Backpack/dp/B09WZHX3B1/ref=sr_1_52?crid=2M096C61O4MLT&keywords=bags&qid=1675415399&sprefix=ba%2Caps%2C283&sr=8-52,"Bennett Casual Laptop Bag school bags for boys girls 15.6-inch, 25 LTR Office & College bags for mens Water Repellent Backpack for Men & Women (Black)",₹512,4.0,348
70,https://www.amazon.in//Red-Lemon-Backpack-Multifunctional-Charcoal/dp/B0BGSV19KZ/ref=sr_1_53?crid=2M096C61O4MLT&keywords=bags&qid=1675415399&sprefix=ba%2Caps%2C283&sr=8-53,Red Lemon Swiss Cut Design Medium 26 L Laptop Backpack Outdoor Backpack fits 15.6 inch Multifunctional Laptop Bag Backpack for Men and Women with USB port Anti Theft Travel Backpack,"₹1,899",4.4,426
71,https://www.amazon.in//Bennett-15-6-inch-College-Repellent-Backpack/dp/B09WZKHSDR/ref=sr_1_54?crid=2M096C61O4MLT&keywords=bags&qid=1675415399&sprefix=ba%2Caps%2C283&sr=8-54,"Bennett Casual Laptop Bag school bags for boys girls 15.6-inch, 25 LTR Office & College bags for mens Water Repellent Backpack for Men & Women (GREY)",₹512,4.0,348
72,https://www.amazon.in//Baggit-Autumn-Winter-Leather-Womens-Handbag/dp/B08SCDTRKP/ref=sr_1_55?crid=2M096C61O4MLT&keywords=bags&qid=1675415399&sprefix=ba%2Caps%2C283&sr=8-55,Baggit Women Hobo Handbag (ROSE),₹595,4.2,177
73,https://www.amazon.in//Capacity-Cosmetic-Portable-Cosmetics-Organizer/dp/B0BR123Z9J/ref=sr_1_56?crid=2M096C61O4MLT&keywords=bags&qid=1675415399&sprefix=ba%2Caps%2C283&sr=8-56,"ZANIC'S Large Capacity Cosmetic Travel Bag, Women's Makeup Travel Bag Portable Leather Cosmetics Bag, Makeup Storage Bags with Handle and Divider, Wide Opening Cosmetic/Makeup Organizer Bags (Pink)",₹787,4.4,26
74,https://www.amazon.in//Dell-Pro-Slim-Backpack-15/dp/B07PMQTB6T/ref=sr_1_57?crid=2M096C61O4MLT&keywords=bags&qid=1675415399&sprefix=ba%2Caps%2C283&sr=8-57,"Dell Pro Slim Backpack 15 - PO1520PS - Fits Most laptops up to 38.1 cm (15 inches, Black)","₹1,599",4.4,373
75,https://www.amazon.in//Shalimar-Capacity-Travel-Storage-Duffel/dp/B09TPHFMX7/ref=sr_1_58?crid=2M096C61O4MLT&keywords=bags&qid=1675415399&sprefix=ba%2Caps%2C283&sr=8-58,"SHALIMAR large capacity Travel bag / Storage bag / Move-in bags/ Duffel Bag - Strong, Durable , Foldable and Water Resistant ( Pack of 1 ) ( Blue )",₹247,4.1,270
76,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTozMzU5NzMyMzAyNTIwNDEwOjE2NzU0MTUzOTk6c3BfbXRmOjIwMTE0NjA4MDA4Mzk4OjowOjo&url=%2FVOKAN-Laptop-Backpack-Charging-Resistant%2Fdp%2FB0BQ3ND145%2Fref%3Dsr_1_59_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415399%26sprefix%3Dba%252Caps%252C283%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"VOKAN Laptop Backpack bag men With USB Charging Port, Water Resistant 30L (Black)",₹699,NA,NA
77,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTozMzU5NzMyMzAyNTIwNDEwOjE2NzU0MTUzOTk6c3BfbXRmOjIwMTE0NjA4MDA3NDk4OjowOjo&url=%2FVOKAN-Laptop-Backpack-Charging-Resistant%2Fdp%2FB0BQJLHLXZ%2Fref%3Dsr_1_60_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415399%26sprefix%3Dba%252Caps%252C283%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"VOKAN Laptop Backpack bag men With USB Charging Port, Water Resistant 30L (Red)",₹699,5.0,1
78,https://www.amazon.in//Nivia-Deflate-5180BK-Polyester-Round/dp/B07222KX3S/ref=sr_1_61?crid=2M096C61O4MLT&keywords=bags&qid=1675415399&sprefix=ba%2Caps%2C283&sr=8-61,NIVIA Deflate Round 01 Polyester Gym Bag/Unisex Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Carry Gym Accessories/Fitness Bag/Sports &Travel Bag/Gym kit Bag,₹422,4.2,"7,166"
79,https://www.amazon.in//AUXTER-BLACKY-Duffel-Emboss-Black/dp/B07F2H25NP/ref=sr_1_62?crid=2M096C61O4MLT&keywords=bags&qid=1675415399&sprefix=ba%2Caps%2C283&sr=8-62,Auxter Faux Leather 23 Cms Duffle Bag(Aux_Gb_Le_Black -Se__0521_Black),₹376,4.3,"8,801"
80,https://www.amazon.in//Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y3KCN32/ref=sr_1_63?crid=2M096C61O4MLT&keywords=bags&qid=1675415399&sprefix=ba%2Caps%2C283&sr=8-63,"Tabelito® Casual Laptop Bag 15.6-inch(39.6cm), 25 LTR Water Repellent Backpack Office College School Business Travel Bags for Men Women Boys & Girls (Blue)",₹549,4.2,"1,499"
81,https://www.amazon.in//Wesley-Briefcase-Professional-Messenger-Resistant/dp/B08K7PN23C/ref=sr_1_64?crid=2M096C61O4MLT&keywords=bags&qid=1675415399&sprefix=ba%2Caps%2C283&sr=8-64,Wesley Xenon Laptop Bag,₹498,4.0,"1,064"
82,https://www.amazon.in//Fostelo-CATLIN-Womens-Handbag-Maroon/dp/B079MD5F7R/ref=sr_1_65?crid=2M096C61O4MLT&keywords=bags&qid=1675415399&sprefix=ba%2Caps%2C283&sr=8-65,Fostelo Handbag For Women And Girls | Ladies Purse Faux Leather Satchel Bag | Woman Gifts | Wedding Gifts For Women | Women 3 Compartments Bag | Travel Purse Hobo Bag | 5 Pockets Shoulder Bag,₹498,4.1,"8,913"
83,https://www.amazon.in//PETRICE-Multifunctional-Travel-Makeup-Organiser/dp/B07W22LC2D/ref=sr_1_66?crid=2M096C61O4MLT&keywords=bags&qid=1675415399&sprefix=ba%2Caps%2C283&sr=8-66,PETRICE Multifunctional Travel Bag Extra Large Makeup Organiser with Hook (Navy Blue),₹499,4.2,"1,772"
84,https://www.amazon.in//Classic-Leather-Laptop-Backpack-LBPCLSLTH1901/dp/B07G4CYC74/ref=sr_1_67?crid=2M096C61O4MLT&keywords=bags&qid=1675415399&sprefix=ba%2Caps%2C283&sr=8-67,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Tan,₹999,4.4,"2,268"
85,https://www.amazon.in//Bagneeds-Synthetic-Leather-Briefcase-Messenger/dp/B0855F8174/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1675415399&sprefix=ba%2Caps%2C283&sr=8-68,Bagneeds Men's Black Synthetic Leather Briefcase Best Laptop Messenger Bag Satchel for Men,₹664,4.1,"3,613"
86,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTozMzU5NzMyMzAyNTIwNDEwOjE2NzU0MTUzOTk6c3BfYnRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_69_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415399%26sprefix%3Dba%252Caps%252C283%26sr%3D8-69-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L","₹1,196",4.2,"2,166"
87,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTozMzU5NzMyMzAyNTIwNDEwOjE2NzU0MTUzOTk6c3BfYnRmOjIwMTA3NTk1NzIyMzk4OjowOjo&url=%2FHEROZ-Backpack-Resistant-Durable-Notebook%2Fdp%2FB08BYQZYYC%2Fref%3Dsr_1_70_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415399%26sprefix%3Dba%252Caps%252C283%26sr%3D8-70-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Navy Blue & Sky Blue),"₹1,424",4.3,"7,643"
88,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4ODczOTQ4OTMzMjgxOTU1OjE2NzU0MTU0MDE6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_65_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415401%26sprefix%3Dba%252Caps%252C283%26sr%3D8-65-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",₹998,3.9,684
89,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4ODczOTQ4OTMzMjgxOTU1OjE2NzU0MTU0MDE6c3BfYXRmX25leHQ6MjAwODIzOTcyMTM4OTg6OjA6Og&url=%2FNORTH-ZONE-backpack-INVALID-DATA_grey%2Fdp%2FB0BH8S9QGH%2Fref%3Dsr_1_66_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415401%26sprefix%3Dba%252Caps%252C283%26sr%3D8-66-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,NORTH ZONE 30 ltrs ( Cms) backpack(INVALID DATA_grey),₹599,3.7,33
90,https://www.amazon.in//HP-Lightweight-300-Grey-Backpack/dp/B08CY44PVD/ref=sr_1_67?crid=2M096C61O4MLT&keywords=bags&qid=1675415401&sprefix=ba%2Caps%2C283&sr=8-67,HP Lightweight 300 Grey Laptops Backpack with Crafted Cable Pass Through and Padded Shoulder Straps,"₹1,002",4.1,67
91,https://www.amazon.in//Wildcraft-Packs18-Laptop-Backpack-Streak/dp/B07FC4D9B5/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1675415401&sprefix=ba%2Caps%2C283&sr=8-68,Wildcraft Work Packs'18 21 Ltrs Black Laptop Backpack (Streak Plus),"₹1,444",4.4,"1,885"
92,https://www.amazon.in//Tabelito-Office-Laptop-Briefcase-Women/dp/B08FKXCJNQ/ref=sr_1_69?crid=2M096C61O4MLT&keywords=bags&qid=1675415401&sprefix=ba%2Caps%2C283&sr=8-69,Tabelito® Laptop Bag For Men and women Briefcase 15.6 Inch (39.6 cm) Messenger Side Shoulder Travel bags for mens Water Resistant gifts office bag for men,₹549,4.0,"2,371"
93,https://www.amazon.in//BennettTM-Mystic-Shoulder-Messenger-Repellent/dp/B09321GJXZ/ref=sr_1_70?crid=2M096C61O4MLT&keywords=bags&qid=1675415401&sprefix=ba%2Caps%2C283&sr=8-70,Bennett™ Mystic 15.6 inch (39.6cm) Laptop Briefcase Shoulder Sling Office Business Professional Travel Messenger Bag for Men and Women Water Repellent Formal Executive Bags (Grey) 6 Months Warranty,₹512,4.1,"4,860"
94,https://www.amazon.in//Skybags-Unisex-Grey-Jacqard-Laptop/dp/B09ZV9SLBJ/ref=sr_1_71?crid=2M096C61O4MLT&keywords=bags&qid=1675415401&sprefix=ba%2Caps%2C283&sr=8-71,Skybags Unisex Grey Jacqard 34L Laptop Bags,"₹1,320",4.4,12
95,https://www.amazon.in//ZIPLINE-Polyester-Backpack-Children-Daypack/dp/B07XVMR33Q/ref=sr_1_72?crid=2M096C61O4MLT&keywords=bags&qid=1675415401&sprefix=ba%2Caps%2C283&sr=8-72,ZIPLINE Unisex Casual Polyester 36 L Backpack School Bag Women Men Boys Girls Children Daypack College Bag Book School Sports Bag Weekend Bag,₹843,4.0,"4,940"
96,https://www.amazon.in//TRAWOC-Backpack-Trekking-Rucksack-Warranty/dp/B0847PGZZM/ref=sr_1_73?crid=2M096C61O4MLT&keywords=bags&qid=1675415401&sprefix=ba%2Caps%2C283&sr=8-73,TRAWOC 80L Travel Backpack for Outdoor Sport Camp Hiking Trekking Bag Camping Rucksack HK007-PARENT,"₹2,380",4.4,"6,735"
97,https://www.amazon.in//Chic-Buddy-Waterproof-Swimsuits-Toiletries/dp/B09KSBHC18/ref=sr_1_74?crid=2M096C61O4MLT&keywords=bags&qid=1675415401&sprefix=ba%2Caps%2C283&sr=8-74,"Chic Buddy Waterproof Wet Bag, Washable, Reusable for Travel, Beach, Pool, Stroller, Diapers, Dirty Gym Clothes, Wet Swimsuits, Toiletries",₹299,4.5,256
98,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4ODczOTQ4OTMzMjgxOTU1OjE2NzU0MTU0MDE6c3BfbXRmOjIwMTE0NjA4MDA4Mzk4OjowOjo&url=%2FVOKAN-Laptop-Backpack-Charging-Resistant%2Fdp%2FB0BQ3ND145%2Fref%3Dsr_1_75_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415401%26sprefix%3Dba%252Caps%252C283%26sr%3D8-75-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"VOKAN Laptop Backpack bag men With USB Charging Port, Water Resistant 30L (Black)",₹699,NA,NA
99,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4ODczOTQ4OTMzMjgxOTU1OjE2NzU0MTU0MDE6c3BfbXRmOjIwMTE0NjA4MDA3NDk4OjowOjo&url=%2FVOKAN-Laptop-Backpack-Charging-Resistant%2Fdp%2FB0BQJLHLXZ%2Fref%3Dsr_1_76_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415401%26sprefix%3Dba%252Caps%252C283%26sr%3D8-76-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"VOKAN Laptop Backpack bag men With USB Charging Port, Water Resistant 30L (Red)",₹699,5.0,1
100,https://www.amazon.in//Amazon-Brand-Womens-Sling-Mustard/dp/B07XBZR7SR/ref=sr_1_77?crid=2M096C61O4MLT&keywords=bags&qid=1675415401&sprefix=ba%2Caps%2C283&sr=8-77,Amazon Brand - Eden & Ivy Women's Sling Bag,₹599,4.1,559
101,https://www.amazon.in//Baggit-Womens-Satchel-Handbag-Grey/dp/B098TKJG1L/ref=sr_1_78?crid=2M096C61O4MLT&keywords=bags&qid=1675415401&sprefix=ba%2Caps%2C283&sr=8-78,Baggit Women's Sling Bag (Grey),₹837,4.3,778
102,https://www.amazon.in//Pigeon-Breast-Milk-Storage-Pieces/dp/B01M5DGMZ9/ref=sr_1_79?crid=2M096C61O4MLT&keywords=bags&qid=1675415401&sprefix=ba%2Caps%2C283&sr=8-79,"Pigeon Breast Milk Storage Bag,Secure Seal & easy Storage,Hygienic Breast Milk Storage,Leak Proof,Zipper Zeal Breast Milk Storage,5 pcs",₹115,4.3,442
103,https://www.amazon.in//VIP-Endura-Puller-Brown-Duffle/dp/B0B527KJQZ/ref=sr_1_80?crid=2M096C61O4MLT&keywords=bags&qid=1675415401&sprefix=ba%2Caps%2C283&sr=8-80,VIP Polypropylene 48 Cms Travel Bag(DFENDEBRN_Brown),₹899,4.3,334
104,https://www.amazon.in//Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17225/dp/B075Y72PHZ/ref=sr_1_81?crid=2M096C61O4MLT&keywords=bags&qid=1675415401&sprefix=ba%2Caps%2C283&sr=8-81,Lenovo Casual Laptop Backpack B210 15.6-inch(39.6cm) Water Repellent Black,"₹1,011",4.2,"53,054"
105,https://www.amazon.in//Priority-Spider-ltrs-School-Backpack/dp/B0849MZF6Q/ref=sr_1_82?crid=2M096C61O4MLT&keywords=bags&qid=1675415401&sprefix=ba%2Caps%2C283&sr=8-82,"Priority Disney Marvel Spiderman 25 litres Grey School Bag | Casual Backpack for Boys & Girls, Kid's Backpack",₹349,3.6,"6,184"
106,https://www.amazon.in//Gear-Vintage2-Leather-Backpack-LBPVG2LTH1901/dp/B07G4F3758/ref=sr_1_83?crid=2M096C61O4MLT&keywords=bags&qid=1675415401&sprefix=ba%2Caps%2C283&sr=8-83,Gear Vintage2 Anti Theft Faux Leather 18 cms Tan Laptop Backpack,"₹1,049",4.4,"1,404"
107,https://www.amazon.in//Motherly-Diaper-Bags-Travel-Basic/dp/B07PKQ3WJZ/ref=sr_1_84?crid=2M096C61O4MLT&keywords=bags&qid=1675415401&sprefix=ba%2Caps%2C283&sr=8-84,"Motherly Diaper Bags for Mom Travel Basic Edition (Navy Blue,Pack of 1)","₹1,516",4.5,"2,471"
108,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4ODczOTQ4OTMzMjgxOTU1OjE2NzU0MTU0MDE6c3BfYnRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_85_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415401%26sprefix%3Dba%252Caps%252C283%26sr%3D8-85-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L","₹1,196",4.2,"2,166"
109,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4ODczOTQ4OTMzMjgxOTU1OjE2NzU0MTU0MDE6c3BfYnRmOjIwMDIxMTk5MDEwODA2OjowOjo&url=%2FCOSMUS-Polyester-Black-Laptop-Backpack%2Fdp%2FB01FU4B9JG%2Fref%3Dsr_1_86_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415401%26sprefix%3Dba%252Caps%252C283%26sr%3D8-86-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Cosmus Darwin 29 litres Office Backpack - Sleek Everyday use Backpack - Black,"₹1,159",4.3,"9,844"
110,https://www.amazon.in//sspa/click?ie=UTF8&spc=MToyNTcxMjY1NzM1MDY2NzQ4OjE2NzU0MTU0MDQ6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_81_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415404%26sprefix%3Dba%252Caps%252C283%26sr%3D8-81-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",₹998,3.9,(684)
111,https://www.amazon.in//sspa/click?ie=UTF8&spc=MToyNTcxMjY1NzM1MDY2NzQ4OjE2NzU0MTU0MDQ6c3BfYXRmX25leHQ6MjAwODIzOTcyMTM4OTg6OjA6Og&url=%2FNORTH-ZONE-backpack-INVALID-DATA_grey%2Fdp%2FB0BH8S9QGH%2Fref%3Dsr_1_82_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415404%26sprefix%3Dba%252Caps%252C283%26sr%3D8-82-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,NORTH ZONE 30 ltrs ( Cms) backpack(INVALID DATA_grey),₹599,3.7,(33)
112,https://www.amazon.in//HP-Lightweight-300-Grey-Backpack/dp/B08CY44PVD/ref=sr_1_83?crid=2M096C61O4MLT&keywords=bags&qid=1675415404&sprefix=ba%2Caps%2C283&sr=8-83,HP Lightweight 300 Grey Laptops Backpack with Crafted Cable Pass Through and Padded Shoulder Straps,"₹1,002",4.1,(67)
113,https://www.amazon.in//Police-Polyester-laptop-casual-backpack/dp/B09CQ5T3LN/ref=sr_1_84?crid=2M096C61O4MLT&keywords=bags&qid=1675415404&sprefix=ba%2Caps%2C283&sr=8-84,POLICE Backpack for Men Casual Laptop Bag Office / Travel / College 30 Ltr Hedge Polyester - Black,"₹1,399",4.2,"(5,146)"
114,https://www.amazon.in//Lavie-Malgana-Womens-Tote-Black/dp/B07PKHC72N/ref=sr_1_85?crid=2M096C61O4MLT&keywords=bags&qid=1675415404&sprefix=ba%2Caps%2C283&sr=8-85,Lavie Women's Malnov Tote Bag | Ladies Purse Handbag,"₹1,013.94",4.1,"(4,826)"
115,https://www.amazon.in//Storite-Leather-Sling-Bag-Brown/dp/B08TR8RMNH/ref=sr_1_86?crid=2M096C61O4MLT&keywords=bags&qid=1675415404&sprefix=ba%2Caps%2C283&sr=8-86,"Storite Stylish Small PU Leather Sling Cross Body Travel Office Messenger One Side Shoulder Bag for Men Women(Brown, 20.5x9x16.5cm)",₹799,4.1,(810)
